reviewer,relevant,title,original_authors,url,extracted_author,affiliations
MH,False,PacDroid: A Pointer-Analysis-Centric Framework for Security Vulnerabilities in Android Apps,"Chen, Menglong, Tan, Tian, Pan, Minxue, Li, Yue",https://doi.org/10.1109/ICSE55347.2025.00208,Tian Tan,"Nanjing University,State Key Laboratory for Novel Software Technology,China"
MH,False,PacDroid: A Pointer-Analysis-Centric Framework for Security Vulnerabilities in Android Apps,"Chen, Menglong, Tan, Tian, Pan, Minxue, Li, Yue",https://doi.org/10.1109/ICSE55347.2025.00208,Minxue Pan,"Nanjing University,State Key Laboratory for Novel Software Technology,China"
MH,False,PacDroid: A Pointer-Analysis-Centric Framework for Security Vulnerabilities in Android Apps,"Chen, Menglong, Tan, Tian, Pan, Minxue, Li, Yue",https://doi.org/10.1109/ICSE55347.2025.00208,Yue Li,"Nanjing University,State Key Laboratory for Novel Software Technology,China"
MH,False,Hints Help Finding and Fixing Bugs Differently in Python and Text-Based Program Representations,"Rawal, Ruchit, P\u{a",https://doi.org/10.1109/ICSE55347.2025.00192,Ruchit Rawal,"Max Planck Institute for Software Systems,Saarbr&#x00FC;cken,Germany"
MH,False,Hints Help Finding and Fixing Bugs Differently in Python and Text-Based Program Representations,"Rawal, Ruchit, P\u{a",https://doi.org/10.1109/ICSE55347.2025.00192,Victor-Alexandru Pădurean,"Max Planck Institute for Software Systems,Saarbr&#x00FC;cken,Germany"
MH,False,Hints Help Finding and Fixing Bugs Differently in Python and Text-Based Program Representations,"Rawal, Ruchit, P\u{a",https://doi.org/10.1109/ICSE55347.2025.00192,Sven Apel,"Saarland University,Saarbr&#x00FC;cken,Germany"
MH,False,Hints Help Finding and Fixing Bugs Differently in Python and Text-Based Program Representations,"Rawal, Ruchit, P\u{a",https://doi.org/10.1109/ICSE55347.2025.00192,Adish Singla,"Max Planck Institute for Software Systems,Saarbr&#x00FC;cken,Germany"
MH,False,Hints Help Finding and Fixing Bugs Differently in Python and Text-Based Program Representations,"Rawal, Ruchit, P\u{a",https://doi.org/10.1109/ICSE55347.2025.00192,Mariya Toneva,"Max Planck Institute for Software Systems,Saarbr&#x00FC;cken,Germany"
MH,False,InSVDF: Interface-State-Aware Virtual Device Fuzzing,"Zhang, Zexiang, Pan, Gaoning, Wang, Ruipeng, Tao, Yiming, Pan, Zulie, Tu, Cheng, Zhang, Min, Li, Yang, Shen, Yi, Wu, Chunming",https://doi.org/10.1109/ICSE55347.2025.00190,Zexiang Zhang,"National University of Defense Technology,China"
MH,False,InSVDF: Interface-State-Aware Virtual Device Fuzzing,"Zhang, Zexiang, Pan, Gaoning, Wang, Ruipeng, Tao, Yiming, Pan, Zulie, Tu, Cheng, Zhang, Min, Li, Yang, Shen, Yi, Wu, Chunming",https://doi.org/10.1109/ICSE55347.2025.00190,Gaoning Pan,"Hangzhou Dianzi University,China"
MH,False,InSVDF: Interface-State-Aware Virtual Device Fuzzing,"Zhang, Zexiang, Pan, Gaoning, Wang, Ruipeng, Tao, Yiming, Pan, Zulie, Tu, Cheng, Zhang, Min, Li, Yang, Shen, Yi, Wu, Chunming",https://doi.org/10.1109/ICSE55347.2025.00190,Ruipeng Wang,"National University of Defense Technology,China"
MH,False,InSVDF: Interface-State-Aware Virtual Device Fuzzing,"Zhang, Zexiang, Pan, Gaoning, Wang, Ruipeng, Tao, Yiming, Pan, Zulie, Tu, Cheng, Zhang, Min, Li, Yang, Shen, Yi, Wu, Chunming",https://doi.org/10.1109/ICSE55347.2025.00190,Yiming Tao,"Zhejiang University,China"
MH,False,InSVDF: Interface-State-Aware Virtual Device Fuzzing,"Zhang, Zexiang, Pan, Gaoning, Wang, Ruipeng, Tao, Yiming, Pan, Zulie, Tu, Cheng, Zhang, Min, Li, Yang, Shen, Yi, Wu, Chunming",https://doi.org/10.1109/ICSE55347.2025.00190,Zulie Pan,"National University of Defense Technology,China"
MH,False,InSVDF: Interface-State-Aware Virtual Device Fuzzing,"Zhang, Zexiang, Pan, Gaoning, Wang, Ruipeng, Tao, Yiming, Pan, Zulie, Tu, Cheng, Zhang, Min, Li, Yang, Shen, Yi, Wu, Chunming",https://doi.org/10.1109/ICSE55347.2025.00190,Cheng Tu,"National University of Defense Technology,China"
MH,False,InSVDF: Interface-State-Aware Virtual Device Fuzzing,"Zhang, Zexiang, Pan, Gaoning, Wang, Ruipeng, Tao, Yiming, Pan, Zulie, Tu, Cheng, Zhang, Min, Li, Yang, Shen, Yi, Wu, Chunming",https://doi.org/10.1109/ICSE55347.2025.00190,Min Zhang,"National University of Defense Technology,China"
MH,False,InSVDF: Interface-State-Aware Virtual Device Fuzzing,"Zhang, Zexiang, Pan, Gaoning, Wang, Ruipeng, Tao, Yiming, Pan, Zulie, Tu, Cheng, Zhang, Min, Li, Yang, Shen, Yi, Wu, Chunming",https://doi.org/10.1109/ICSE55347.2025.00190,Yang Li,"National University of Defense Technology,China"
MH,False,InSVDF: Interface-State-Aware Virtual Device Fuzzing,"Zhang, Zexiang, Pan, Gaoning, Wang, Ruipeng, Tao, Yiming, Pan, Zulie, Tu, Cheng, Zhang, Min, Li, Yang, Shen, Yi, Wu, Chunming",https://doi.org/10.1109/ICSE55347.2025.00190,Yi Shen,"National University of Defense Technology,China"
MH,False,InSVDF: Interface-State-Aware Virtual Device Fuzzing,"Zhang, Zexiang, Pan, Gaoning, Wang, Ruipeng, Tao, Yiming, Pan, Zulie, Tu, Cheng, Zhang, Min, Li, Yang, Shen, Yi, Wu, Chunming",https://doi.org/10.1109/ICSE55347.2025.00190,Chunming Wu,"Zhejiang University,China"
MH,True,LiSSA: Toward Generic Traceability Link Recovery through Retrieval-Augmented Generation,Fuch\ss{,https://doi.org/10.1109/ICSE55347.2025.00186,Dominik Fuchß,"KASTEL - Institute of Information Security and Dependability Karlsruhe Institute of Technology (KIT),Karlsruhe,Germany"
MH,True,LiSSA: Toward Generic Traceability Link Recovery through Retrieval-Augmented Generation,Fuch\ss{,https://doi.org/10.1109/ICSE55347.2025.00186,Tobias Hey,"KASTEL - Institute of Information Security and Dependability Karlsruhe Institute of Technology (KIT),Karlsruhe,Germany"
MH,True,LiSSA: Toward Generic Traceability Link Recovery through Retrieval-Augmented Generation,Fuch\ss{,https://doi.org/10.1109/ICSE55347.2025.00186,Jan Keim,"KASTEL - Institute of Information Security and Dependability Karlsruhe Institute of Technology (KIT),Karlsruhe,Germany"
MH,True,LiSSA: Toward Generic Traceability Link Recovery through Retrieval-Augmented Generation,Fuch\ss{,https://doi.org/10.1109/ICSE55347.2025.00186,Haoyu Liu,"KASTEL - Institute of Information Security and Dependability Karlsruhe Institute of Technology (KIT),Karlsruhe,Germany"
MH,True,LiSSA: Toward Generic Traceability Link Recovery through Retrieval-Augmented Generation,Fuch\ss{,https://doi.org/10.1109/ICSE55347.2025.00186,Niklas Ewald,"KASTEL - Institute of Information Security and Dependability Karlsruhe Institute of Technology (KIT),Karlsruhe,Germany"
MH,True,LiSSA: Toward Generic Traceability Link Recovery through Retrieval-Augmented Generation,Fuch\ss{,https://doi.org/10.1109/ICSE55347.2025.00186,Tobias Thirolf,"KASTEL - Institute of Information Security and Dependability Karlsruhe Institute of Technology (KIT),Karlsruhe,Germany"
MH,True,LiSSA: Toward Generic Traceability Link Recovery through Retrieval-Augmented Generation,Fuch\ss{,https://doi.org/10.1109/ICSE55347.2025.00186,Anne Koziolek,"KASTEL - Institute of Information Security and Dependability Karlsruhe Institute of Technology (KIT),Karlsruhe,Germany"
N/A,False,An Exploratory Study on the Engineering of Security Features,"Hermann, Kevin, Peldszus, Sven, Stegh\""{o",https://doi.org/10.1109/ICSE55347.2025.00184,Kevin Hermann,"Ruhr University,Bochum,Germany"
N/A,False,An Exploratory Study on the Engineering of Security Features,"Hermann, Kevin, Peldszus, Sven, Stegh\""{o",https://doi.org/10.1109/ICSE55347.2025.00184,Sven Peldszus,"Ruhr University,Bochum,Germany"
N/A,False,An Exploratory Study on the Engineering of Security Features,"Hermann, Kevin, Peldszus, Sven, Stegh\""{o",https://doi.org/10.1109/ICSE55347.2025.00184,Jan-Philipp Steghöfer,"XITASO GmbH,Germany"
N/A,False,An Exploratory Study on the Engineering of Security Features,"Hermann, Kevin, Peldszus, Sven, Stegh\""{o",https://doi.org/10.1109/ICSE55347.2025.00184,Thorsten Berger,"Ruhr University,Bochum,Germany"
MH,True,Aligning the Objective of LLM-Based Program Repair,"Xu, Junjielong, Fu, Ying, Tan, Shin Hwei, He, Pinjia",https://doi.org/10.1109/ICSE55347.2025.00169,Junjielong Xu,"The Chinese University of Hong Kong,Shenzhen,China"
MH,True,Aligning the Objective of LLM-Based Program Repair,"Xu, Junjielong, Fu, Ying, Tan, Shin Hwei, He, Pinjia",https://doi.org/10.1109/ICSE55347.2025.00169,Ying Fu,"Chongqing University,China"
MH,True,Aligning the Objective of LLM-Based Program Repair,"Xu, Junjielong, Fu, Ying, Tan, Shin Hwei, He, Pinjia",https://doi.org/10.1109/ICSE55347.2025.00169,Shin Hwei Tan,"Concordia University,Canada"
MH,True,Aligning the Objective of LLM-Based Program Repair,"Xu, Junjielong, Fu, Ying, Tan, Shin Hwei, He, Pinjia",https://doi.org/10.1109/ICSE55347.2025.00169,Pinjia He,"The Chinese University of Hong Kong,Shenzhen,China"
MH,False,Formally Verified Cloud-Scale Authorization,"Chakarov, Aleks, Geldenhuys, Jaco, Heck, Matthew, Hicks, Michael, Huang, Sam, Jaloyan, Georges-Axel, Joshi, Anjali, Leino, K. Rustan M., Mayer, Mikael, McLaughlin, Sean, Mritunjai, Akhilesh, Pit-Claudel, Clement, Porncharoenwase, Sorawee, Rabe, Florian, Rapoport, Marianna, Reger, Giles, Roux, Cody, Rungta, Neha, Salkeld, Robin, Schlaipfer, Matthias, Schoepe, Daniel, Schwartzentruber, Johanna, Tasiran, Serdar, Tomb, Aaron, Torlak, Emina, Tristan, Jean-Baptiste, Wagner, Lucas, Whalen, Michael W., Willems, Remy, Xiang, Tongtong, Byun, Tae Joon, Cohen, Joshua, Fang, Ruijie, Jang, Junyoung, Rath, Jakob, Syeda, Hira Taqdees, Wagner, Dominik, Yuan, Yongwei",https://doi.org/10.1109/ICSE55347.2025.00166,Aleks Chakarov,Amazon
MH,False,Formally Verified Cloud-Scale Authorization,"Chakarov, Aleks, Geldenhuys, Jaco, Heck, Matthew, Hicks, Michael, Huang, Sam, Jaloyan, Georges-Axel, Joshi, Anjali, Leino, K. Rustan M., Mayer, Mikael, McLaughlin, Sean, Mritunjai, Akhilesh, Pit-Claudel, Clement, Porncharoenwase, Sorawee, Rabe, Florian, Rapoport, Marianna, Reger, Giles, Roux, Cody, Rungta, Neha, Salkeld, Robin, Schlaipfer, Matthias, Schoepe, Daniel, Schwartzentruber, Johanna, Tasiran, Serdar, Tomb, Aaron, Torlak, Emina, Tristan, Jean-Baptiste, Wagner, Lucas, Whalen, Michael W., Willems, Remy, Xiang, Tongtong, Byun, Tae Joon, Cohen, Joshua, Fang, Ruijie, Jang, Junyoung, Rath, Jakob, Syeda, Hira Taqdees, Wagner, Dominik, Yuan, Yongwei",https://doi.org/10.1109/ICSE55347.2025.00166,Jaco Geldenhuys,Amazon
MH,False,Formally Verified Cloud-Scale Authorization,"Chakarov, Aleks, Geldenhuys, Jaco, Heck, Matthew, Hicks, Michael, Huang, Sam, Jaloyan, Georges-Axel, Joshi, Anjali, Leino, K. Rustan M., Mayer, Mikael, McLaughlin, Sean, Mritunjai, Akhilesh, Pit-Claudel, Clement, Porncharoenwase, Sorawee, Rabe, Florian, Rapoport, Marianna, Reger, Giles, Roux, Cody, Rungta, Neha, Salkeld, Robin, Schlaipfer, Matthias, Schoepe, Daniel, Schwartzentruber, Johanna, Tasiran, Serdar, Tomb, Aaron, Torlak, Emina, Tristan, Jean-Baptiste, Wagner, Lucas, Whalen, Michael W., Willems, Remy, Xiang, Tongtong, Byun, Tae Joon, Cohen, Joshua, Fang, Ruijie, Jang, Junyoung, Rath, Jakob, Syeda, Hira Taqdees, Wagner, Dominik, Yuan, Yongwei",https://doi.org/10.1109/ICSE55347.2025.00166,Matthew Heck,Amazon
MH,False,Formally Verified Cloud-Scale Authorization,"Chakarov, Aleks, Geldenhuys, Jaco, Heck, Matthew, Hicks, Michael, Huang, Sam, Jaloyan, Georges-Axel, Joshi, Anjali, Leino, K. Rustan M., Mayer, Mikael, McLaughlin, Sean, Mritunjai, Akhilesh, Pit-Claudel, Clement, Porncharoenwase, Sorawee, Rabe, Florian, Rapoport, Marianna, Reger, Giles, Roux, Cody, Rungta, Neha, Salkeld, Robin, Schlaipfer, Matthias, Schoepe, Daniel, Schwartzentruber, Johanna, Tasiran, Serdar, Tomb, Aaron, Torlak, Emina, Tristan, Jean-Baptiste, Wagner, Lucas, Whalen, Michael W., Willems, Remy, Xiang, Tongtong, Byun, Tae Joon, Cohen, Joshua, Fang, Ruijie, Jang, Junyoung, Rath, Jakob, Syeda, Hira Taqdees, Wagner, Dominik, Yuan, Yongwei",https://doi.org/10.1109/ICSE55347.2025.00166,Michael Hicks,Amazon
MH,False,Formally Verified Cloud-Scale Authorization,"Chakarov, Aleks, Geldenhuys, Jaco, Heck, Matthew, Hicks, Michael, Huang, Sam, Jaloyan, Georges-Axel, Joshi, Anjali, Leino, K. Rustan M., Mayer, Mikael, McLaughlin, Sean, Mritunjai, Akhilesh, Pit-Claudel, Clement, Porncharoenwase, Sorawee, Rabe, Florian, Rapoport, Marianna, Reger, Giles, Roux, Cody, Rungta, Neha, Salkeld, Robin, Schlaipfer, Matthias, Schoepe, Daniel, Schwartzentruber, Johanna, Tasiran, Serdar, Tomb, Aaron, Torlak, Emina, Tristan, Jean-Baptiste, Wagner, Lucas, Whalen, Michael W., Willems, Remy, Xiang, Tongtong, Byun, Tae Joon, Cohen, Joshua, Fang, Ruijie, Jang, Junyoung, Rath, Jakob, Syeda, Hira Taqdees, Wagner, Dominik, Yuan, Yongwei",https://doi.org/10.1109/ICSE55347.2025.00166,Sam Huang,Amazon
MH,False,Formally Verified Cloud-Scale Authorization,"Chakarov, Aleks, Geldenhuys, Jaco, Heck, Matthew, Hicks, Michael, Huang, Sam, Jaloyan, Georges-Axel, Joshi, Anjali, Leino, K. Rustan M., Mayer, Mikael, McLaughlin, Sean, Mritunjai, Akhilesh, Pit-Claudel, Clement, Porncharoenwase, Sorawee, Rabe, Florian, Rapoport, Marianna, Reger, Giles, Roux, Cody, Rungta, Neha, Salkeld, Robin, Schlaipfer, Matthias, Schoepe, Daniel, Schwartzentruber, Johanna, Tasiran, Serdar, Tomb, Aaron, Torlak, Emina, Tristan, Jean-Baptiste, Wagner, Lucas, Whalen, Michael W., Willems, Remy, Xiang, Tongtong, Byun, Tae Joon, Cohen, Joshua, Fang, Ruijie, Jang, Junyoung, Rath, Jakob, Syeda, Hira Taqdees, Wagner, Dominik, Yuan, Yongwei",https://doi.org/10.1109/ICSE55347.2025.00166,Georges-Axel Jaloyan,Amazon
MH,False,Formally Verified Cloud-Scale Authorization,"Chakarov, Aleks, Geldenhuys, Jaco, Heck, Matthew, Hicks, Michael, Huang, Sam, Jaloyan, Georges-Axel, Joshi, Anjali, Leino, K. Rustan M., Mayer, Mikael, McLaughlin, Sean, Mritunjai, Akhilesh, Pit-Claudel, Clement, Porncharoenwase, Sorawee, Rabe, Florian, Rapoport, Marianna, Reger, Giles, Roux, Cody, Rungta, Neha, Salkeld, Robin, Schlaipfer, Matthias, Schoepe, Daniel, Schwartzentruber, Johanna, Tasiran, Serdar, Tomb, Aaron, Torlak, Emina, Tristan, Jean-Baptiste, Wagner, Lucas, Whalen, Michael W., Willems, Remy, Xiang, Tongtong, Byun, Tae Joon, Cohen, Joshua, Fang, Ruijie, Jang, Junyoung, Rath, Jakob, Syeda, Hira Taqdees, Wagner, Dominik, Yuan, Yongwei",https://doi.org/10.1109/ICSE55347.2025.00166,Anjali Joshi,Amazon
MH,False,Formally Verified Cloud-Scale Authorization,"Chakarov, Aleks, Geldenhuys, Jaco, Heck, Matthew, Hicks, Michael, Huang, Sam, Jaloyan, Georges-Axel, Joshi, Anjali, Leino, K. Rustan M., Mayer, Mikael, McLaughlin, Sean, Mritunjai, Akhilesh, Pit-Claudel, Clement, Porncharoenwase, Sorawee, Rabe, Florian, Rapoport, Marianna, Reger, Giles, Roux, Cody, Rungta, Neha, Salkeld, Robin, Schlaipfer, Matthias, Schoepe, Daniel, Schwartzentruber, Johanna, Tasiran, Serdar, Tomb, Aaron, Torlak, Emina, Tristan, Jean-Baptiste, Wagner, Lucas, Whalen, Michael W., Willems, Remy, Xiang, Tongtong, Byun, Tae Joon, Cohen, Joshua, Fang, Ruijie, Jang, Junyoung, Rath, Jakob, Syeda, Hira Taqdees, Wagner, Dominik, Yuan, Yongwei",https://doi.org/10.1109/ICSE55347.2025.00166,K. Rustan M. Leino,Amazon
MH,False,Formally Verified Cloud-Scale Authorization,"Chakarov, Aleks, Geldenhuys, Jaco, Heck, Matthew, Hicks, Michael, Huang, Sam, Jaloyan, Georges-Axel, Joshi, Anjali, Leino, K. Rustan M., Mayer, Mikael, McLaughlin, Sean, Mritunjai, Akhilesh, Pit-Claudel, Clement, Porncharoenwase, Sorawee, Rabe, Florian, Rapoport, Marianna, Reger, Giles, Roux, Cody, Rungta, Neha, Salkeld, Robin, Schlaipfer, Matthias, Schoepe, Daniel, Schwartzentruber, Johanna, Tasiran, Serdar, Tomb, Aaron, Torlak, Emina, Tristan, Jean-Baptiste, Wagner, Lucas, Whalen, Michael W., Willems, Remy, Xiang, Tongtong, Byun, Tae Joon, Cohen, Joshua, Fang, Ruijie, Jang, Junyoung, Rath, Jakob, Syeda, Hira Taqdees, Wagner, Dominik, Yuan, Yongwei",https://doi.org/10.1109/ICSE55347.2025.00166,Mikael Mayer,Amazon
MH,False,Formally Verified Cloud-Scale Authorization,"Chakarov, Aleks, Geldenhuys, Jaco, Heck, Matthew, Hicks, Michael, Huang, Sam, Jaloyan, Georges-Axel, Joshi, Anjali, Leino, K. Rustan M., Mayer, Mikael, McLaughlin, Sean, Mritunjai, Akhilesh, Pit-Claudel, Clement, Porncharoenwase, Sorawee, Rabe, Florian, Rapoport, Marianna, Reger, Giles, Roux, Cody, Rungta, Neha, Salkeld, Robin, Schlaipfer, Matthias, Schoepe, Daniel, Schwartzentruber, Johanna, Tasiran, Serdar, Tomb, Aaron, Torlak, Emina, Tristan, Jean-Baptiste, Wagner, Lucas, Whalen, Michael W., Willems, Remy, Xiang, Tongtong, Byun, Tae Joon, Cohen, Joshua, Fang, Ruijie, Jang, Junyoung, Rath, Jakob, Syeda, Hira Taqdees, Wagner, Dominik, Yuan, Yongwei",https://doi.org/10.1109/ICSE55347.2025.00166,Sean McLaughlin,Amazon
MH,False,Formally Verified Cloud-Scale Authorization,"Chakarov, Aleks, Geldenhuys, Jaco, Heck, Matthew, Hicks, Michael, Huang, Sam, Jaloyan, Georges-Axel, Joshi, Anjali, Leino, K. Rustan M., Mayer, Mikael, McLaughlin, Sean, Mritunjai, Akhilesh, Pit-Claudel, Clement, Porncharoenwase, Sorawee, Rabe, Florian, Rapoport, Marianna, Reger, Giles, Roux, Cody, Rungta, Neha, Salkeld, Robin, Schlaipfer, Matthias, Schoepe, Daniel, Schwartzentruber, Johanna, Tasiran, Serdar, Tomb, Aaron, Torlak, Emina, Tristan, Jean-Baptiste, Wagner, Lucas, Whalen, Michael W., Willems, Remy, Xiang, Tongtong, Byun, Tae Joon, Cohen, Joshua, Fang, Ruijie, Jang, Junyoung, Rath, Jakob, Syeda, Hira Taqdees, Wagner, Dominik, Yuan, Yongwei",https://doi.org/10.1109/ICSE55347.2025.00166,Akhilesh Mritunjai,Amazon
MH,False,Formally Verified Cloud-Scale Authorization,"Chakarov, Aleks, Geldenhuys, Jaco, Heck, Matthew, Hicks, Michael, Huang, Sam, Jaloyan, Georges-Axel, Joshi, Anjali, Leino, K. Rustan M., Mayer, Mikael, McLaughlin, Sean, Mritunjai, Akhilesh, Pit-Claudel, Clement, Porncharoenwase, Sorawee, Rabe, Florian, Rapoport, Marianna, Reger, Giles, Roux, Cody, Rungta, Neha, Salkeld, Robin, Schlaipfer, Matthias, Schoepe, Daniel, Schwartzentruber, Johanna, Tasiran, Serdar, Tomb, Aaron, Torlak, Emina, Tristan, Jean-Baptiste, Wagner, Lucas, Whalen, Michael W., Willems, Remy, Xiang, Tongtong, Byun, Tae Joon, Cohen, Joshua, Fang, Ruijie, Jang, Junyoung, Rath, Jakob, Syeda, Hira Taqdees, Wagner, Dominik, Yuan, Yongwei",https://doi.org/10.1109/ICSE55347.2025.00166,Clement Pit-Claudel,Amazon
MH,False,Formally Verified Cloud-Scale Authorization,"Chakarov, Aleks, Geldenhuys, Jaco, Heck, Matthew, Hicks, Michael, Huang, Sam, Jaloyan, Georges-Axel, Joshi, Anjali, Leino, K. Rustan M., Mayer, Mikael, McLaughlin, Sean, Mritunjai, Akhilesh, Pit-Claudel, Clement, Porncharoenwase, Sorawee, Rabe, Florian, Rapoport, Marianna, Reger, Giles, Roux, Cody, Rungta, Neha, Salkeld, Robin, Schlaipfer, Matthias, Schoepe, Daniel, Schwartzentruber, Johanna, Tasiran, Serdar, Tomb, Aaron, Torlak, Emina, Tristan, Jean-Baptiste, Wagner, Lucas, Whalen, Michael W., Willems, Remy, Xiang, Tongtong, Byun, Tae Joon, Cohen, Joshua, Fang, Ruijie, Jang, Junyoung, Rath, Jakob, Syeda, Hira Taqdees, Wagner, Dominik, Yuan, Yongwei",https://doi.org/10.1109/ICSE55347.2025.00166,Sorawee Porncharoenwase,Amazon
MH,False,Formally Verified Cloud-Scale Authorization,"Chakarov, Aleks, Geldenhuys, Jaco, Heck, Matthew, Hicks, Michael, Huang, Sam, Jaloyan, Georges-Axel, Joshi, Anjali, Leino, K. Rustan M., Mayer, Mikael, McLaughlin, Sean, Mritunjai, Akhilesh, Pit-Claudel, Clement, Porncharoenwase, Sorawee, Rabe, Florian, Rapoport, Marianna, Reger, Giles, Roux, Cody, Rungta, Neha, Salkeld, Robin, Schlaipfer, Matthias, Schoepe, Daniel, Schwartzentruber, Johanna, Tasiran, Serdar, Tomb, Aaron, Torlak, Emina, Tristan, Jean-Baptiste, Wagner, Lucas, Whalen, Michael W., Willems, Remy, Xiang, Tongtong, Byun, Tae Joon, Cohen, Joshua, Fang, Ruijie, Jang, Junyoung, Rath, Jakob, Syeda, Hira Taqdees, Wagner, Dominik, Yuan, Yongwei",https://doi.org/10.1109/ICSE55347.2025.00166,Florian Rabe,Amazon
